Frequency (Hz),Magnitude,Magnitude (dB)
7567.4556,0.000011,-99.314442
7568.1609,0.000006,-104.383115
7568.8661,0.000012,-98.171110
7569.5714,0.000004,-108.524073
7570.2767,0.000005,-106.310600
7570.9819,0.000007,-103.597823
7571.6872,0.000006,-104.270740
7572.3925,0.000004,-106.963471
7573.0977,0.000001,-118.232467
7573.8030,0.000005,-106.318579
7574.5082,0.000008,-101.718466
7575.2135,0.000003,-109.195660
7575.9188,0.000013,-97.776864
7576.6240,0.000014,-97.237873
7577.3293,0.000003,-111.709953
7578.0345,0.000015,-96.382811
7578.7398,0.000012,-98.719100
7579.4451,0.000011,-99.245951
7580.1503,0.000018,-94.871345
7580.8556,0.000017,-95.308416
7581.5609,0.000006,-104.265292
7582.2661,0.000014,-96.839163
7582.9714,0.000012,-98.145064
7583.6766,0.000006,-104.405734
7584.3819,0.000013,-97.400878
7585.0872,0.000012,-98.415976
7585.7924,0.000006,-104.388467
7586.4977,0.000012,-98.328269
7587.2029,0.000009,-101.082231
7587.9082,0.000007,-103.226774
7588.6135,0.000010,-99.958559
7589.3187,0.000007,-103.301163
7590.0240,0.000005,-106.428505
7590.7292,0.000013,-97.634193
7591.4345,0.000005,-105.353995
7592.1398,0.000009,-100.945150
7592.8450,0.000006,-104.109380
7593.5503,0.000004,-108.807902
7594.2556,0.000009,-100.909654
7594.9608,0.000009,-101.311296
7595.6661,0.000004,-108.684656
7596.3713,0.000006,-104.849795
7597.0766,0.000003,-111.199496
7597.7819,0.000008,-101.840737
7598.4871,0.000014,-96.827361
7599.1924,0.000001,-119.311074
7599.8976,0.000009,-100.469947
7600.6029,0.000016,-95.653582
7601.3082,0.000008,-102.322445
7602.0134,0.000019,-94.458176
7602.7187,0.000014,-97.288140
7603.4240,0.000013,-97.557341
7604.1292,0.000018,-94.774425
7604.8345,0.000021,-93.465426
7605.5397,0.000012,-98.439930
7606.2450,0.000018,-94.964179
7606.9503,0.000017,-95.171919
7607.6555,0.000012,-98.359924
7608.3608,0.000013,-98.005815
7609.0660,0.000014,-97.142787
7609.7713,0.000008,-102.096824
7610.4766,0.000012,-98.405053
7611.1818,0.000007,-103.097318
7611.8871,0.000010,-100.030675
7612.5924,0.000007,-102.677145
7613.2976,0.000008,-102.493533
7614.0029,0.000007,-102.799089
7614.7081,0.000005,-105.724346
7615.4134,0.000007,-102.755637
7616.1187,0.000002,-114.186862
7616.8239,0.000007,-102.884756
7617.5292,0.000007,-102.678492
7618.2344,0.000006,-104.484187
7618.9397,0.000010,-100.133867
7619.6450,0.000008,-102.379143
7620.3502,0.000009,-100.698421
7621.0555,0.000006,-104.506267
7621.7608,0.000010,-100.202665
7622.4660,0.000004,-107.684417
7623.1713,0.000012,-98.299850
7623.8765,0.000010,-100.289777
7624.5818,0.000009,-100.982012
7625.2871,0.000007,-102.676304
7625.9923,0.000012,-98.593822
7626.6976,0.000007,-102.889305
7627.4028,0.000011,-98.794368
7628.1081,0.000009,-101.080262
7628.8134,0.000011,-98.837668
7629.5186,0.000008,-101.897270
7630.2239,0.000015,-96.501756
7630.9292,0.000011,-99.422485
7631.6344,0.000011,-99.004521
7632.3397,0.000009,-101.115299
7633.0449,0.000013,-97.817330
7633.7502,0.000009,-100.576789
7634.4555,0.000010,-99.787575
7635.1607,0.000010,-99.759646
7635.8660,0.000007,-103.712580
7636.5712,0.000006,-105.188384
7637.2765,0.000009,-101.358210
7637.9818,0.000001,-120.092072
7638.6870,0.000003,-109.679780
7639.3923,0.000005,-105.953268
7640.0976,0.000010,-99.943565
7640.8028,0.000002,-114.898437
7641.5081,0.000008,-101.435712
7642.2133,0.000005,-105.353161
7642.9186,0.000005,-106.770124
7643.6239,0.000008,-102.202607
7644.3291,0.000006,-104.787297
7645.0344,0.000006,-105.139939
7645.7396,0.000007,-103.163253
7646.4449,0.000008,-102.282455
7647.1502,0.000005,-105.538320
7647.8554,0.000010,-100.222080
7648.5607,0.000004,-108.786809
7649.2660,0.000006,-103.938539
7649.9712,0.000009,-100.862333
7650.6765,0.000004,-107.517223
7651.3817,0.000012,-98.751895
7652.0870,0.000009,-100.474501
7652.7923,0.000006,-104.506211
7653.4975,0.000014,-96.835296
7654.2028,0.000008,-102.135117
7654.9080,0.000009,-100.942643
7655.6133,0.000011,-99.363058
7656.3186,0.000009,-101.323654
7657.0238,0.000005,-106.532736
7657.7291,0.000012,-98.715323
7658.4344,0.000006,-104.847940
7659.1396,0.000009,-101.331296
7659.8449,0.000010,-99.602807
7660.5501,0.000003,-110.711409
7661.2554,0.000005,-106.317014
7661.9607,0.000010,-99.939445
7662.6659,0.000009,-101.002520
7663.3712,0.000007,-102.877883
7664.0764,0.000007,-102.834113
7664.7817,0.000010,-99.641373
7665.4870,0.000010,-99.975613
7666.1922,0.000009,-100.711086
7666.8975,0.000014,-97.369738
7667.6028,0.000008,-101.485122
7668.3080,0.000006,-104.448384
7669.0133,0.000014,-96.798534
7669.7185,0.000010,-99.797442
7670.4238,0.000006,-103.882806
7671.1291,0.000007,-103.417902
7671.8343,0.000003,-109.236107
7672.5396,0.000009,-100.580736
7673.2448,0.000012,-98.523056
7673.9501,0.000011,-98.839583
7674.6554,0.000008,-101.910262
7675.3606,0.000005,-105.869412
7676.0659,0.000007,-103.011133
7676.7711,0.000011,-99.150027
7677.4764,0.000005,-106.709212
7678.1817,0.000008,-102.182638
7678.8869,0.000008,-101.795861
7679.5922,0.000005,-105.391908
7680.2975,0.000009,-100.648774
7681.0027,0.000014,-97.072908
7681.7080,0.000005,-105.687863
7682.4132,0.000007,-103.738205
7683.1185,0.000007,-102.688457
7683.8238,0.000007,-103.417514
7684.5290,0.000007,-102.798342
7685.2343,0.000016,-96.007795
7685.9395,0.000007,-102.633169
7686.6448,0.000008,-101.555198
7687.3501,0.000011,-99.543480
7688.0553,0.000009,-100.935295
7688.7606,0.000005,-105.311495
7689.4659,0.000016,-96.055881
7690.1711,0.000004,-109.112559
7690.8764,0.000007,-103.576281
7691.5816,0.000013,-97.448493
7692.2869,0.000009,-100.493106
7692.9922,0.000015,-96.656405
7693.6974,0.000011,-98.977598
7694.4027,0.000002,-115.031451
7695.1079,0.000004,-107.700871
7695.8132,0.000012,-98.603837
7696.5185,0.000009,-100.557553
7697.2237,0.000009,-100.583673
7697.9290,0.000008,-101.418121
7698.6343,0.000009,-101.086825
7699.3395,0.000006,-105.032878
7700.0448,0.000008,-102.191821
7700.7500,0.000009,-100.583738
7701.4553,0.000003,-110.291008
7702.1606,0.000007,-103.736899
7702.8658,0.000009,-101.137413
7703.5711,0.000004,-107.051063
7704.2763,0.000009,-100.536572
7704.9816,0.000011,-98.972520
7705.6869,0.000002,-115.663574
7706.3921,0.000007,-103.475381
7707.0974,0.000004,-107.818967
7707.8027,0.000001,-117.830654
7708.5079,0.000013,-97.903284
7709.2132,0.000007,-102.680671
7709.9184,0.000004,-108.851561
7710.6237,0.000006,-104.864679
7711.3290,0.000007,-102.711909
7712.0342,0.000006,-104.702357
7712.7395,0.000011,-98.872136
7713.4447,0.000005,-106.163797
7714.1500,0.000005,-106.808637
7714.8553,0.000013,-97.918225
7715.5605,0.000011,-99.469272
7716.2658,0.000009,-100.929705
7716.9711,0.000015,-96.360918
7717.6763,0.000009,-100.663686
7718.3816,0.000014,-97.095842
7719.0868,0.000017,-95.241518
7719.7921,0.000016,-96.176492
7720.4974,0.000013,-97.913000
7721.2026,0.000019,-94.211811
7721.9079,0.000012,-98.462703
7722.6131,0.000016,-95.699532
7723.3184,0.000016,-96.010255
7724.0237,0.000013,-97.575514
7724.7289,0.000017,-95.214584
7725.4342,0.000016,-95.734352
7726.1395,0.000007,-102.712379
7726.8447,0.000017,-95.402547
7727.5500,0.000014,-97.218620
7728.2552,0.000006,-104.561711
7728.9605,0.000013,-97.859095
7729.6658,0.000011,-98.844124
7730.3710,0.000004,-108.941562
7731.0763,0.000010,-100.017846
7731.7815,0.000012,-98.478934
7732.4868,0.000006,-104.577211
7733.1921,0.000007,-103.294692
7733.8973,0.000011,-99.004358
7734.6026,0.000005,-105.337117
7735.3079,0.000011,-99.296224
7736.0131,0.000013,-97.412462
7736.7184,0.000009,-100.502699
7737.4236,0.000009,-100.954020
7738.1289,0.000017,-95.561631
7738.8342,0.000007,-103.559089
7739.5394,0.000008,-101.935317
7740.2447,0.000011,-99.099958
7740.9499,0.000009,-101.139598
7741.6552,0.000008,-102.398648
7742.3605,0.000012,-98.743406
7743.0657,0.000004,-107.364872
7743.7710,0.000004,-108.166890
7744.4763,0.000009,-100.746082
7745.1815,0.000006,-104.935757
7745.8868,0.000006,-104.576016
7746.5920,0.000008,-102.423308
7747.2973,0.000002,-116.307806
7748.0026,0.000004,-108.093723
7748.7078,0.000008,-101.837244
7749.4131,0.000005,-105.698794
7750.1183,0.000006,-104.723709
7750.8236,0.000009,-101.063922
7751.5289,0.000003,-111.025078
7752.2341,0.000005,-105.715635
7752.9394,0.000009,-100.822830
7753.6447,0.000007,-103.236207
7754.3499,0.000004,-107.542052
7755.0552,0.000009,-100.516886
7755.7604,0.000004,-107.829583
7756.4657,0.000003,-109.865039
7757.1710,0.000007,-102.519236
7757.8762,0.000008,-102.372545
7758.5815,0.000006,-103.779191
7759.2867,0.000007,-103.224342
7759.9920,0.000005,-106.116905
7760.6973,0.000002,-114.119282
7761.4025,0.000008,-102.167529
7762.1078,0.000008,-102.068023
7762.8130,0.000005,-105.848731
7763.5183,0.000005,-105.584408
7764.2236,0.000005,-105.767604
7764.9288,0.000006,-104.650283
7765.6341,0.000007,-103.623094
7766.3394,0.000006,-104.392264
7767.0446,0.000009,-100.489571
7767.7499,0.000006,-104.774045
7768.4551,0.000001,-120.369457
7769.1604,0.000011,-99.458145
7769.8657,0.000009,-101.126360
7770.5709,0.000008,-102.334881
7771.2762,0.000014,-97.211865
7771.9814,0.000010,-100.073345
7772.6867,0.000009,-100.675376
7773.3920,0.000017,-95.439899
7774.0972,0.000012,-98.616708
7774.8025,0.000012,-98.123521
7775.5078,0.000016,-96.158119
7776.2130,0.000014,-97.329731
7776.9183,0.000014,-97.286556
7777.6235,0.000016,-95.923337
7778.3288,0.000011,-98.900373
7779.0341,0.000016,-96.140749
7779.7393,0.000013,-97.695130
7780.4446,0.000010,-99.639022
7781.1498,0.000013,-97.640483
7781.8551,0.000009,-101.254006
7782.5604,0.000011,-99.503916
7783.2656,0.000010,-99.973497
7783.9709,0.000008,-101.789108
7784.6762,0.000010,-99.778537
7785.3814,0.000008,-102.160324
7786.0867,0.000006,-104.612522
7786.7919,0.000009,-100.798918
7787.4972,0.000007,-103.193863
7788.2025,0.000006,-103.899672
7788.9077,0.000008,-101.664081
7789.6130,0.000004,-107.659234
7790.3182,0.000003,-109.604799
7791.0235,0.000008,-102.125474
7791.7288,0.000003,-109.936496
7792.4340,0.000003,-110.507502
7793.1393,0.000005,-105.640600
7793.8446,0.000007,-102.653422
7794.5498,0.000003,-110.862277
7795.2551,0.000005,-106.167695
7795.9603,0.000008,-102.329505
7796.6656,0.000006,-104.883278
7797.3709,0.000007,-102.830791
7798.0761,0.000013,-97.974914
7798.7814,0.000007,-102.952530
7799.4866,0.000008,-101.476624
7800.1919,0.000014,-97.244466
7800.8972,0.000010,-99.913244
7801.6024,0.000013,-97.810112
7802.3077,0.000016,-96.124620
7803.0130,0.000011,-99.321030
7803.7182,0.000011,-99.020083
7804.4235,0.000014,-97.225492
7805.1287,0.000008,-102.082053
7805.8340,0.000009,-100.876977
7806.5393,0.000011,-99.327102
7807.2445,0.000006,-104.699018
7807.9498,0.000007,-103.514622
7808.6550,0.000007,-103.739035
7809.3603,0.000004,-108.873837
7810.0656,0.000005,-106.484466
7810.7708,0.000004,-107.787160
7811.4761,0.000003,-111.714020
7812.1814,0.000002,-112.080740
7812.8866,0.000001,-119.194609
7813.5919,0.000003,-110.076828
7814.2971,0.000004,-108.570632
7815.0024,0.000005,-105.353236
7815.7077,0.000008,-101.848788
7816.4129,0.000005,-105.908963
7817.1182,0.000007,-103.163072
7817.8234,0.000010,-100.350241
7818.5287,0.000009,-100.890600
7819.2340,0.000009,-100.696690
7819.9392,0.000009,-101.093354
7820.6445,0.000008,-101.551149
7821.3498,0.000010,-100.413182
7822.0550,0.000010,-100.250237
7822.7603,0.000007,-103.536653
7823.4655,0.000007,-103.336006
7824.1708,0.000006,-104.099479
7824.8761,0.000008,-101.992965
7825.5813,0.000009,-101.294015
7826.2866,0.000006,-104.971909
7826.9918,0.000005,-106.292959
7827.6971,0.000007,-103.687531
7828.4024,0.000006,-104.776051
7829.1076,0.000006,-104.771468
7829.8129,0.000008,-101.849356
7830.5182,0.000001,-120.615078
7831.2234,0.000006,-104.668528
7831.9287,0.000004,-108.089298
7832.6339,0.000005,-106.127483
7833.3392,0.000006,-104.987694
7834.0445,0.000003,-109.124342
7834.7497,0.000005,-105.481604
7835.4550,0.000006,-104.995436
7836.1602,0.000006,-104.410368
7836.8655,0.000003,-111.566643
7837.5708,0.000003,-109.281990
7838.2760,0.000004,-108.826968
7838.9813,0.000006,-104.523875
7839.6866,0.000004,-108.281592
7840.3918,0.000002,-114.817909
7841.0971,0.000004,-107.594392
7841.8023,0.000002,-116.079005
7842.5076,0.000004,-107.206242
7843.2129,0.000002,-112.295166
7843.9181,0.000002,-112.383199
7844.6234,0.000008,-102.380607
7845.3286,0.000008,-101.603054
7846.0339,0.000002,-114.166486
7846.7392,0.000007,-103.589189
7847.4444,0.000005,-106.117980
7848.1497,0.000006,-103.891401
7848.8549,0.000009,-100.711729
7849.5602,0.000004,-109.059345
7850.2655,0.000008,-101.695848
7850.9707,0.000008,-102.000912
7851.6760,0.000006,-104.714022
7852.3813,0.000008,-101.985500
7853.0865,0.000010,-100.241802
7853.7918,0.000003,-110.759528
7854.4970,0.000010,-100.389270
7855.2023,0.000005,-105.289333
7855.9076,0.000006,-104.240523
7856.6128,0.000011,-99.392040
7857.3181,0.000004,-107.867204
7858.0233,0.000008,-102.080949
7858.7286,0.000009,-100.984633
7859.4339,0.000004,-107.760137
7860.1391,0.000007,-103.030541
7860.8444,0.000007,-103.009927
7861.5497,0.000003,-109.335146
7862.2549,0.000009,-100.461864
7862.9602,0.000006,-103.872095
7863.6654,0.000003,-110.517571
7864.3707,0.000008,-101.740269
7865.0760,0.000004,-107.825251
7865.7812,0.000005,-105.689590
7866.4865,0.000005,-106.117461
7867.1917,0.000002,-114.770498
7867.8970,0.000007,-103.650819
7868.6023,0.000006,-104.614561
7869.3075,0.000002,-113.260075
7870.0128,0.000007,-102.953639
7870.7181,0.000004,-106.955088
7871.4233,0.000003,-111.862705
7872.1286,0.000006,-104.928593
7872.8338,0.000003,-110.651126
7873.5391,0.000005,-106.243553
7874.2444,0.000007,-103.294276
7874.9496,0.000003,-111.068378
7875.6549,0.000004,-107.018450
7876.3601,0.000007,-102.597846
7877.0654,0.000004,-108.377290
7877.7707,0.000004,-108.129646
7878.4759,0.000006,-104.703833
7879.1812,0.000003,-110.515827
7879.8865,0.000005,-106.620312
7880.5917,0.000006,-105.123272
7881.2970,0.000001,-120.955520
7882.0022,0.000007,-103.611048
7882.7075,0.000006,-104.725218
7883.4128,0.000002,-112.220669
7884.1180,0.000006,-105.025206
7884.8233,0.000003,-109.180687
7885.5285,0.000005,-105.268940
7886.2338,0.000005,-106.091467
7886.9391,0.000004,-107.468384
7887.6443,0.000004,-107.956697
7888.3496,0.000007,-103.720283
7889.0549,0.000004,-108.479981
7889.7601,0.000003,-110.173444
7890.4654,0.000005,-106.860925
7891.1706,0.000003,-109.864708
7891.8759,0.000003,-109.663800
7892.5812,0.000003,-109.617263
7893.2864,0.000001,-118.183833
7893.9917,0.000003,-110.317564
7894.6969,0.000004,-107.628333
7895.4022,0.000000,-129.548994
7896.1075,0.000003,-109.536067
7896.8127,0.000002,-112.367335
7897.5180,0.000002,-113.419371
7898.2233,0.000004,-107.136626
7898.9285,0.000001,-116.641068
7899.6338,0.000004,-108.035611
7900.3390,0.000004,-107.277309
7901.0443,0.000003,-110.805571
7901.7496,0.000002,-113.912490
7902.4548,0.000005,-106.276594
7903.1601,0.000000,-135.093209
7903.8653,0.000005,-105.494681
7904.5706,0.000004,-108.881985
7905.2759,0.000002,-113.832205
7905.9811,0.000002,-113.950773
7906.6864,0.000004,-107.025242
7907.3917,0.000001,-119.941843
7908.0969,0.000003,-111.351434
7908.8022,0.000005,-106.749850
7909.5074,0.000003,-110.160492
7910.2127,0.000003,-109.790635
7910.9180,0.000007,-103.465020
7911.6232,0.000003,-111.918182
7912.3285,0.000003,-110.378849
7913.0337,0.000007,-102.920503
7913.7390,0.000006,-104.995734
7914.4443,0.000004,-108.431431
7915.1495,0.000009,-100.789364
7915.8548,0.000005,-106.809181
7916.5601,0.000004,-107.271296
7917.2653,0.000010,-100.360963
7917.9706,0.000007,-103.308489
7918.6758,0.000004,-107.649343
7919.3811,0.000010,-99.639620
7920.0864,0.000005,-105.272905
7920.7916,0.000005,-105.322030
7921.4969,0.000012,-98.299593
7922.2021,0.000007,-103.720171
7922.9074,0.000008,-102.352791
7923.6127,0.000012,-98.523846
7924.3179,0.000006,-104.241861
7925.0232,0.000007,-103.123171
7925.7285,0.000012,-98.293937
7926.4337,0.000003,-110.626575
7927.1390,0.000008,-101.914312
7927.8442,0.000009,-100.534336
7928.5495,0.000004,-108.142397
7929.2548,0.000007,-103.028249
7929.9600,0.000008,-101.729038
7930.6653,0.000000,-129.796857
7931.3705,0.000007,-103.520117
7932.0758,0.000007,-103.528497
7932.7811,0.000001,-118.477001
7933.4863,0.000006,-103.750274
7934.1916,0.000006,-104.105905
7934.8968,0.000001,-117.551106
7935.6021,0.000007,-103.701462
7936.3074,0.000005,-106.303851
7937.0126,0.000002,-113.332606
7937.7179,0.000006,-104.021528
7938.4232,0.000004,-108.497985
7939.1284,0.000001,-117.568378
7939.8337,0.000005,-105.954182
7940.5389,0.000004,-108.608863
7941.2442,0.000003,-109.912098
7941.9495,0.000006,-104.552809
7942.6547,0.000004,-107.062330
7943.3600,0.000002,-114.472843
7944.0652,0.000004,-107.558045
7944.7705,0.000004,-107.406981
7945.4758,0.000002,-113.466075
7946.1810,0.000005,-106.087939
7946.8863,0.000005,-106.129713
7947.5916,0.000003,-110.513010
7948.2968,0.000004,-107.544788
7949.0021,0.000006,-104.190570
7949.7073,0.000003,-109.938713
7950.4126,0.000004,-108.301620
7951.1179,0.000006,-104.115605
7951.8231,0.000001,-117.147581
7952.5284,0.000005,-105.625855
7953.2336,0.000008,-102.318361
7953.9389,0.000002,-112.454145
7954.6442,0.000004,-107.816190
7955.3494,0.000004,-108.726580
7956.0547,0.000002,-115.689385
7956.7600,0.000004,-107.196256
7957.4652,0.000005,-105.704341
7958.1705,0.000001,-121.494079
7958.8757,0.000004,-108.072044
7959.5810,0.000002,-112.835688
7960.2863,0.000001,-117.218473
7960.9915,0.000004,-107.681671
7961.6968,0.000003,-109.791730
7962.4020,0.000004,-107.874619
7963.1073,0.000003,-109.764263
7963.8126,0.000002,-116.139980
7964.5178,0.000004,-107.955468
7965.2231,0.000002,-112.502925
7965.9284,0.000005,-105.743794
7966.6336,0.000007,-103.568506
7967.3389,0.000002,-115.911159
7968.0441,0.000005,-106.812655
7968.7494,0.000006,-104.624193
7969.4547,0.000002,-116.119371
7970.1599,0.000008,-101.506727
7970.8652,0.000007,-103.422932
7971.5704,0.000001,-117.140078
7972.2757,0.000008,-102.488331
7972.9810,0.000007,-102.900501
7973.6862,0.000003,-111.899636
7974.3915,0.000009,-100.770757
7975.0968,0.000006,-104.836917
7975.8020,0.000004,-107.431205
7976.5073,0.000011,-99.260716
7977.2125,0.000007,-102.559213
7977.9178,0.000003,-109.200836
7978.6231,0.000009,-100.974459
7979.3283,0.000006,-104.679379
7980.0336,0.000005,-106.262549
7980.7388,0.000009,-100.611255
7981.4441,0.000005,-105.855981
7982.1494,0.000004,-108.200223
7982.8546,0.000007,-103.025296
7983.5599,0.000004,-107.823750
7984.2652,0.000004,-107.864709
7984.9704,0.000007,-102.988317
7985.6757,0.000005,-105.394125
7986.3809,0.000003,-111.762056
7987.0862,0.000005,-106.863360
7987.7915,0.000005,-106.559908
7988.4967,0.000003,-110.072326
7989.2020,0.000006,-104.445140
7989.9072,0.000005,-105.245044
7990.6125,0.000002,-114.856077
7991.3178,0.000004,-108.584175
7992.0230,0.000005,-106.878292
7992.7283,0.000003,-111.802263
7993.4336,0.000004,-107.409609
7994.1388,0.000005,-106.700617
7994.8441,0.000002,-113.029750
7995.5493,0.000004,-108.547087
7996.2546,0.000005,-106.102007
7996.9599,0.000003,-111.964483
7997.6651,0.000003,-110.550820
7998.3704,0.000005,-106.196103
7999.0756,0.000003,-111.086311
7999.7809,0.000005,-106.856217
8000.4862,0.000006,-104.672870
8001.1914,0.000003,-111.629282
8001.8967,0.000003,-109.154305
8002.6020,0.000005,-106.303720
8003.3072,0.000002,-114.679797
8004.0125,0.000004,-107.471896
8004.7177,0.000006,-104.691932
8005.4230,0.000001,-116.776618
8006.1283,0.000005,-105.855684
8006.8335,0.000006,-105.000790
8007.5388,0.000002,-115.788529
8008.2440,0.000004,-106.953632
8008.9493,0.000006,-105.120973
8009.6546,0.000003,-110.198619
8010.3598,0.000006,-104.284914
8011.0651,0.000005,-105.571221
8011.7704,0.000004,-109.089636
8012.4756,0.000007,-103.736376
8013.1809,0.000006,-104.535015
8013.8861,0.000005,-106.559621
8014.5914,0.000005,-105.694453
8015.2967,0.000005,-105.606919
8016.0019,0.000006,-105.160685
8016.7072,0.000006,-104.091962
8017.4124,0.000005,-105.587111
8018.1177,0.000005,-105.366220
8018.8230,0.000005,-106.023523
8019.5282,0.000005,-105.555304
8020.2335,0.000006,-104.962617
8020.9387,0.000006,-104.017579
8021.6440,0.000005,-106.745081
8022.3493,0.000006,-104.624311
8023.0545,0.000005,-105.400235
8023.7598,0.000005,-106.224959
8024.4651,0.000005,-105.819347
8025.1703,0.000005,-106.572484
8025.8756,0.000004,-109.061097
8026.5808,0.000005,-106.767449
8027.2861,0.000004,-108.191323
8027.9914,0.000002,-113.814971
8028.6966,0.000004,-109.033082
8029.4019,0.000002,-112.824071
8030.1071,0.000001,-116.820007
8030.8124,0.000002,-112.286037
8031.5177,0.000001,-117.135777
8032.2229,0.000002,-112.636190
8032.9282,0.000002,-112.103029
8033.6335,0.000001,-120.233147
8034.3387,0.000002,-112.042261
8035.0440,0.000002,-115.628034
8035.7492,0.000002,-114.777578
8036.4545,0.000004,-108.739572
8037.1598,0.000002,-114.171119
8037.8650,0.000002,-115.595499
8038.5703,0.000003,-111.881882
8039.2755,0.000001,-119.261662
8039.9808,0.000002,-113.744139
8040.6861,0.000003,-110.628694
8041.3913,0.000002,-113.867317
8042.0966,0.000002,-115.948229
8042.8019,0.000002,-115.785980
8043.5071,0.000003,-110.335624
8044.2124,0.000002,-112.368773
8044.9176,0.000003,-111.209428
8045.6229,0.000004,-108.880122
8046.3282,0.000001,-116.801587
8047.0334,0.000002,-114.514136
8047.7387,0.000004,-108.401090
8048.4439,0.000002,-115.312281
8049.1492,0.000002,-112.134626
8049.8545,0.000003,-109.556768
8050.5597,0.000001,-116.510350
8051.2650,0.000002,-112.678537
8051.9703,0.000003,-109.461500
8052.6755,0.000001,-121.210233
8053.3808,0.000002,-114.286952
8054.0860,0.000002,-112.437877
8054.7913,0.000001,-117.571968
8055.4966,0.000001,-120.783439
8056.2018,0.000001,-123.142494
8056.9071,0.000000,-126.756806
8057.6123,0.000000,-127.238026
8058.3176,0.000001,-123.959701
8059.0229,0.000001,-121.790188
8059.7281,0.000001,-120.642367
8060.4334,0.000002,-112.922498
8061.1387,0.000001,-125.410146
8061.8439,0.000003,-110.989279
8062.5492,0.000003,-109.423456
8063.2544,0.000001,-121.136605
8063.9597,0.000004,-108.408956
8064.6650,0.000004,-107.990432
8065.3702,0.000001,-122.108429
8066.0755,0.000004,-108.734109
8066.7807,0.000003,-111.573388
8067.4860,0.000002,-115.456623
8068.1913,0.000005,-105.863732
8068.8965,0.000003,-111.423962
8069.6018,0.000003,-109.329850
8070.3071,0.000006,-105.037643
8071.0123,0.000002,-113.634113
8071.7176,0.000004,-107.959917
8072.4228,0.000006,-103.939941
8073.1281,0.000002,-114.569775
8073.8334,0.000005,-105.587133
8074.5386,0.000008,-101.947942
8075.2439,0.000003,-111.361328
8075.9491,0.000007,-103.531564
8076.6544,0.000009,-101.131169
8077.3597,0.000003,-110.888986
8078.0649,0.000005,-105.651350
8078.7702,0.000008,-102.436539
8079.4755,0.000003,-110.039983
8080.1807,0.000004,-107.742113
8080.8860,0.000007,-103.168027
8081.5912,0.000003,-110.092697
8082.2965,0.000003,-110.698916
8083.0018,0.000005,-105.665320
8083.7070,0.000003,-110.162876
8084.4123,0.000003,-111.306310
8085.1175,0.000004,-109.002316
8085.8228,0.000006,-105.029644
8086.5281,0.000002,-112.079311
8087.2333,0.000003,-109.250564
8087.9386,0.000005,-106.312014
8088.6439,0.000004,-108.004436
8089.3491,0.000003,-110.594102
8090.0544,0.000005,-106.607276
8090.7596,0.000005,-106.692115
8091.4649,0.000002,-114.688321
8092.1702,0.000005,-106.021018
8092.8754,0.000005,-105.402279
8093.5807,0.000002,-114.104004
8094.2859,0.000003,-110.893330
8094.9912,0.000005,-105.536155
8095.6965,0.000002,-113.621767
8096.4017,0.000004,-109.094304
8097.1070,0.000006,-104.707244
8097.8123,0.000002,-113.612856
8098.5175,0.000003,-112.019896
8099.2228,0.000005,-106.728582
8099.9280,0.000002,-113.157441
8100.6333,0.000002,-112.489548
8101.3386,0.000006,-105.070348
8102.0438,0.000003,-110.239461
8102.7491,0.000002,-112.113299
8103.4543,0.000004,-107.306949
8104.1596,0.000002,-115.963567
8104.8649,0.000001,-116.967254
8105.5701,0.000003,-110.882170
8106.2754,0.000002,-113.368634
8106.9806,0.000003,-111.052263
8107.6859,0.000004,-108.013172
8108.3912,0.000003,-110.453480
8109.0964,0.000002,-112.967902
8109.8017,0.000003,-110.584399
8110.5070,0.000002,-112.190330
8111.2122,0.000002,-112.176548
8111.9175,0.000004,-108.576775
8112.6227,0.000003,-111.884229
8113.3280,0.000003,-111.028452
8114.0333,0.000005,-105.634967
8114.7385,0.000002,-113.810601
8115.4438,0.000003,-109.696792
8116.1490,0.000005,-106.514852
8116.8543,0.000001,-118.445304
8117.5596,0.000004,-107.130204
8118.2648,0.000005,-106.166429
8118.9701,0.000001,-119.738078
8119.6754,0.000005,-106.272669
8120.3806,0.000004,-107.271960
8121.0859,0.000001,-117.424149
8121.7911,0.000004,-107.233079
8122.4964,0.000004,-108.556867
8123.2017,0.000002,-116.311115
8123.9069,0.000004,-108.215367
8124.6122,0.000003,-111.351156
8125.3174,0.000002,-113.178646
8126.0227,0.000004,-108.380160
8126.7280,0.000002,-114.155869
8127.4332,0.000002,-116.240278
8128.1385,0.000003,-111.637383
8128.8438,0.000002,-112.733588
8129.5490,0.000001,-120.682571
8130.2543,0.000004,-108.999083
8130.9595,0.000002,-113.218125
8131.6648,0.000001,-116.854817
8132.3701,0.000003,-109.174802
8133.0753,0.000003,-109.526920
8133.7806,0.000002,-116.054715
8134.4858,0.000004,-107.280182
8135.1911,0.000004,-109.077647
8135.8964,0.000002,-113.218590
8136.6016,0.000005,-105.516950
8137.3069,0.000003,-109.521130
8138.0122,0.000003,-111.747091
8138.7174,0.000004,-107.404096
8139.4227,0.000003,-111.046373
8140.1279,0.000002,-113.636680
8140.8332,0.000005,-105.933223
8141.5385,0.000003,-110.653216
8142.2437,0.000002,-112.520504
8142.9490,0.000005,-106.842374
8143.6542,0.000002,-114.030149
8144.3595,0.000001,-117.332872
8145.0648,0.000004,-108.388584
8145.7700,0.000003,-111.928557
8146.4753,0.000002,-115.852309
