Frequency (Hz),Magnitude,Magnitude (dB)
13580.5150,0.000001,-122.952022
13581.2202,0.000001,-118.640269
13581.9255,0.000001,-120.390044
13582.6307,0.000001,-119.506847
13583.3360,0.000001,-122.509763
13584.0413,0.000001,-118.550672
13584.7465,0.000001,-121.404792
13585.4518,0.000001,-122.330590
13586.1570,0.000001,-120.762347
13586.8623,0.000001,-119.248651
13587.5676,0.000000,-127.185691
13588.2728,0.000001,-117.565464
13588.9781,0.000001,-117.754598
13589.6834,0.000000,-128.724260
13590.3886,0.000001,-119.522935
13591.0939,0.000001,-123.544275
13591.7991,0.000000,-130.391869
13592.5044,0.000001,-118.683209
13593.2097,0.000001,-120.953594
13593.9149,0.000001,-125.056030
13594.6202,0.000001,-118.907884
13595.3254,0.000001,-122.922919
13596.0307,0.000001,-121.458199
13596.7360,0.000001,-120.032270
13597.4412,0.000000,-128.927592
13598.1465,0.000001,-118.654278
13598.8518,0.000001,-118.122576
13599.5570,0.000000,-126.863621
13600.2623,0.000002,-115.787620
13600.9675,0.000001,-119.351833
13601.6728,0.000000,-130.627900
13602.3781,0.000001,-117.693129
13603.0833,0.000001,-117.655594
13603.7886,0.000001,-122.629199
13604.4938,0.000002,-115.578143
13605.1991,0.000001,-117.968286
13605.9044,0.000001,-120.986843
13606.6096,0.000002,-114.217382
13607.3149,0.000002,-115.978877
13608.0202,0.000001,-119.872338
13608.7254,0.000002,-112.756392
13609.4307,0.000002,-114.424338
13610.1359,0.000001,-124.414574
13610.8412,0.000002,-113.763948
13611.5465,0.000002,-114.497868
13612.2517,0.000001,-122.732955
13612.9570,0.000002,-115.271154
13613.6622,0.000002,-116.412922
13614.3675,0.000000,-128.617390
13615.0728,0.000002,-114.926460
13615.7780,0.000001,-118.689088
13616.4833,0.000000,-127.419160
13617.1885,0.000001,-117.548897
13617.8938,0.000001,-118.962926
13618.5991,0.000000,-126.312115
13619.3043,0.000002,-114.423414
13620.0096,0.000001,-118.109585
13620.7149,0.000001,-121.016598
13621.4201,0.000002,-114.335493
13622.1254,0.000001,-120.013468
13622.8306,0.000001,-117.631034
13623.5359,0.000001,-116.577130
13624.2412,0.000001,-119.664938
13624.9464,0.000002,-115.658861
13625.6517,0.000002,-116.392589
13626.3569,0.000001,-119.961090
13627.0622,0.000002,-113.721409
13627.7675,0.000001,-119.368317
13628.4727,0.000001,-119.097587
13629.1780,0.000002,-114.220726
13629.8833,0.000001,-120.034841
13630.5885,0.000002,-115.528949
13631.2938,0.000002,-112.613553
13631.9990,0.000000,-128.477706
13632.7043,0.000002,-112.244639
13633.4096,0.000003,-110.200801
13634.1148,0.000000,-132.226989
13634.8201,0.000003,-109.689286
13635.5253,0.000004,-107.746831
13636.2306,0.000001,-123.523628
13636.9359,0.000004,-107.409585
13637.6411,0.000004,-107.025989
13638.3464,0.000001,-120.663442
13639.0517,0.000004,-107.381845
13639.7569,0.000004,-108.192785
13640.4622,0.000001,-119.245229
13641.1674,0.000004,-107.963365
13641.8727,0.000004,-108.101655
13642.5780,0.000002,-116.259991
13643.2832,0.000004,-108.526384
13643.9885,0.000004,-108.873620
13644.6937,0.000001,-118.109338
13645.3990,0.000002,-112.420293
13646.1043,0.000002,-112.447003
13646.8095,0.000001,-117.396633
13647.5148,0.000002,-116.286347
13648.2201,0.000002,-113.778905
13648.9253,0.000001,-117.318617
13649.6306,0.000001,-117.255498
13650.3358,0.000002,-112.492997
13651.0411,0.000001,-118.744244
13651.7464,0.000001,-117.427656
13652.4516,0.000002,-112.289561
13653.1569,0.000001,-116.833117
13653.8621,0.000002,-116.131737
13654.5674,0.000003,-111.953243
13655.2727,0.000001,-118.308145
13655.9779,0.000002,-114.368808
13656.6832,0.000002,-112.465248
13657.3885,0.000001,-117.993203
13658.0937,0.000002,-114.564167
13658.7990,0.000002,-113.655346
13659.5042,0.000001,-120.940149
13660.2095,0.000002,-114.294976
13660.9148,0.000001,-118.823906
13661.6200,0.000001,-117.724026
13662.3253,0.000001,-117.379553
13663.0305,0.000001,-118.307753
13663.7358,0.000001,-118.484607
13664.4411,0.000001,-118.508802
13665.1463,0.000001,-121.236286
13665.8516,0.000002,-115.881412
13666.5569,0.000000,-127.043096
13667.2621,0.000002,-116.275030
13667.9674,0.000002,-115.849283
13668.6726,0.000000,-133.021917
13669.3779,0.000002,-114.877000
13670.0832,0.000002,-115.768971
13670.7884,0.000000,-127.952400
13671.4937,0.000003,-111.990295
13672.1989,0.000002,-115.942742
13672.9042,0.000001,-119.041587
13673.6095,0.000003,-111.801370
13674.3147,0.000001,-121.221742
13675.0200,0.000001,-119.211722
13675.7253,0.000002,-112.513372
13676.4305,0.000001,-117.738418
13677.1358,0.000002,-115.615035
13677.8410,0.000003,-111.341678
13678.5463,0.000001,-124.149704
13679.2516,0.000002,-115.000465
13679.9568,0.000002,-112.707741
13680.6621,0.000000,-127.750859
13681.3673,0.000002,-115.158927
13682.0726,0.000002,-113.676441
13682.7779,0.000000,-126.604324
13683.4831,0.000002,-115.448269
13684.1884,0.000002,-114.671360
13684.8937,0.000001,-120.509633
13685.5989,0.000001,-116.860482
13686.3042,0.000002,-115.657580
13687.0094,0.000002,-115.550710
13687.7147,0.000001,-118.284010
13688.4200,0.000001,-117.517594
13689.1252,0.000002,-114.472540
13689.8305,0.000001,-119.147393
13690.5357,0.000001,-117.076209
13691.2410,0.000003,-111.287623
13691.9463,0.000001,-120.040606
13692.6515,0.000002,-115.450291
13693.3568,0.000003,-111.118930
13694.0621,0.000001,-116.864476
13694.7673,0.000002,-115.927531
13695.4726,0.000003,-110.590797
13696.1778,0.000001,-118.657734
13696.8831,0.000002,-112.719536
13697.5884,0.000003,-110.234213
13698.2936,0.000001,-117.791936
13698.9989,0.000003,-111.580780
13699.7041,0.000003,-110.070499
13700.4094,0.000001,-120.903591
13701.1147,0.000003,-110.484837
13701.8199,0.000004,-109.106536
13702.5252,0.000000,-126.063633
13703.2304,0.000003,-110.875167
13703.9357,0.000003,-111.493091
13704.6410,0.000001,-124.160047
13705.3462,0.000002,-113.314920
13706.0515,0.000002,-112.128395
13706.7568,0.000000,-130.292406
13707.4620,0.000002,-113.693246
13708.1673,0.000002,-112.871227
13708.8725,0.000000,-128.195740
13709.5778,0.000002,-114.643897
13710.2831,0.000002,-113.017435
13710.9883,0.000001,-125.025071
13711.6936,0.000002,-113.954384
13712.3988,0.000003,-111.589794
13713.1041,0.000001,-121.782885
13713.8094,0.000003,-111.517724
13714.5146,0.000003,-110.998552
13715.2199,0.000001,-117.656973
13715.9252,0.000003,-111.600700
13716.6304,0.000002,-112.126790
13717.3357,0.000001,-119.197235
13718.0409,0.000003,-111.328966
13718.7462,0.000003,-112.032320
13719.4515,0.000001,-117.318245
13720.1567,0.000003,-111.099049
13720.8620,0.000002,-114.666099
13721.5672,0.000001,-116.605048
13722.2725,0.000002,-114.170804
13722.9778,0.000001,-117.390286
13723.6830,0.000001,-116.540732
13724.3883,0.000002,-112.861468
13725.0936,0.000001,-121.734782
13725.7988,0.000002,-116.066348
13726.5041,0.000002,-114.250601
13727.2093,0.000001,-120.711529
13727.9146,0.000001,-121.672045
13728.6199,0.000002,-113.843814
13729.3251,0.000002,-115.110693
13730.0304,0.000001,-118.216219
13730.7356,0.000003,-110.484370
13731.4409,0.000002,-115.222415
13732.1462,0.000001,-117.074762
13732.8514,0.000003,-110.884929
13733.5567,0.000002,-112.666849
13734.2620,0.000001,-122.459758
13734.9672,0.000003,-110.149663
13735.6725,0.000002,-112.163326
13736.3777,0.000002,-116.430127
13737.0830,0.000003,-111.125743
13737.7883,0.000002,-115.067171
13738.4935,0.000001,-121.168816
13739.1988,0.000002,-112.685601
13739.9040,0.000002,-112.531568
13740.6093,0.000002,-115.882643
13741.3146,0.000002,-112.316511
13742.0198,0.000002,-114.244987
13742.7251,0.000001,-117.940665
13743.4304,0.000001,-118.232706
13744.1356,0.000002,-115.222988
13744.8409,0.000002,-114.105113
13745.5461,0.000001,-118.841826
13746.2514,0.000003,-110.728443
13746.9567,0.000002,-113.639253
13747.6619,0.000001,-118.545349
13748.3672,0.000003,-110.612984
13749.0724,0.000002,-114.514105
13749.7777,0.000001,-122.520574
13750.4830,0.000003,-110.494483
13751.1882,0.000003,-111.788923
13751.8935,0.000001,-118.740087
13752.5988,0.000004,-108.095993
13753.3040,0.000002,-112.412497
13754.0093,0.000001,-118.186081
13754.7145,0.000004,-108.733757
13755.4198,0.000003,-110.303668
13756.1251,0.000001,-121.830187
13756.8303,0.000004,-106.985911
13757.5356,0.000004,-108.298216
13758.2408,0.000001,-118.316709
13758.9461,0.000005,-105.631541
13759.6514,0.000004,-108.148450
13760.3566,0.000001,-118.950251
13761.0619,0.000005,-106.709610
13761.7672,0.000004,-107.574169
13762.4724,0.000001,-119.065827
13763.1777,0.000005,-106.794394
13763.8829,0.000004,-107.351877
13764.5882,0.000001,-118.147957
13765.2935,0.000003,-109.456105
13765.9987,0.000004,-107.581073
13766.7040,0.000002,-115.698008
13767.4092,0.000003,-109.297429
13768.1145,0.000005,-106.027653
13768.8198,0.000002,-113.290874
13769.5250,0.000003,-110.600332
13770.2303,0.000005,-106.003541
13770.9356,0.000002,-114.849017
13771.6408,0.000003,-110.973093
13772.3461,0.000004,-107.079419
13773.0513,0.000002,-114.712071
13773.7566,0.000003,-110.342623
13774.4619,0.000005,-106.168313
13775.1671,0.000002,-114.337400
13775.8724,0.000003,-109.872458
13776.5776,0.000004,-107.331055
13777.2829,0.000002,-113.443058
13777.9882,0.000003,-110.243303
13778.6934,0.000003,-109.208246
13779.3987,0.000002,-115.406191
13780.1040,0.000002,-112.143470
13780.8092,0.000002,-112.937259
13781.5145,0.000002,-112.556835
13782.2197,0.000002,-112.130023
13782.9250,0.000002,-116.333090
13783.6303,0.000002,-112.168090
13784.3355,0.000002,-115.753238
13785.0408,0.000001,-118.582515
13785.7460,0.000002,-112.612203
13786.4513,0.000001,-119.186038
13787.1566,0.000001,-116.672069
13787.8618,0.000002,-112.754160
13788.5671,0.000000,-127.239661
13789.2723,0.000002,-115.288458
13789.9776,0.000003,-111.757114
13790.6829,0.000000,-126.538731
13791.3881,0.000003,-110.374693
13792.0934,0.000002,-112.817141
13792.7987,0.000001,-119.479780
13793.5039,0.000003,-110.965843
13794.2092,0.000002,-114.075771
13794.9144,0.000001,-118.589535
13795.6197,0.000003,-111.884019
13796.3250,0.000002,-115.349064
13797.0302,0.000001,-117.627640
13797.7355,0.000003,-110.970855
13798.4407,0.000001,-116.633492
13799.1460,0.000002,-115.459677
13799.8513,0.000003,-111.043791
13800.5565,0.000002,-115.878150
13801.2618,0.000002,-115.836175
13801.9671,0.000003,-109.570799
13802.6723,0.000002,-116.121435
13803.3776,0.000002,-115.815109
13804.0828,0.000003,-111.120500
13804.7881,0.000001,-117.586003
13805.4934,0.000002,-112.994558
13806.1986,0.000004,-109.044506
13806.9039,0.000001,-117.777853
13807.6091,0.000002,-113.016798
13808.3144,0.000003,-110.573526
13809.0197,0.000001,-123.032195
13809.7249,0.000002,-113.079146
13810.4302,0.000003,-111.286138
13811.1355,0.000001,-124.461716
13811.8407,0.000003,-110.795155
13812.5460,0.000003,-110.612660
13813.2512,0.000000,-140.113580
13813.9565,0.000003,-111.818031
13814.6618,0.000002,-112.720397
13815.3670,0.000000,-140.933792
13816.0723,0.000002,-112.721749
13816.7775,0.000002,-113.641101
13817.4828,0.000000,-129.002752
13818.1881,0.000003,-111.782876
13818.8933,0.000002,-113.508696
13819.5986,0.000000,-127.842390
13820.3039,0.000003,-111.890198
13821.0091,0.000002,-112.784734
13821.7144,0.000001,-123.991396
13822.4196,0.000003,-109.237641
13823.1249,0.000003,-110.014522
13823.8302,0.000000,-130.324254
13824.5354,0.000004,-109.116059
13825.2407,0.000003,-110.491008
13825.9459,0.000000,-130.714664
13826.6512,0.000004,-108.916879
13827.3565,0.000003,-109.609416
13828.0617,0.000001,-122.779978
13828.7670,0.000004,-107.647530
13829.4723,0.000003,-110.342581
13830.1775,0.000001,-117.618360
13830.8828,0.000005,-106.540273
13831.5880,0.000004,-107.886934
13832.2933,0.000001,-120.180511
13832.9986,0.000005,-105.510287
13833.7038,0.000003,-110.095654
13834.4091,0.000002,-115.452678
13835.1143,0.000004,-108.217847
13835.8196,0.000002,-113.489233
13836.5249,0.000001,-119.708175
13837.2301,0.000003,-110.280504
13837.9354,0.000002,-113.271701
13838.6407,0.000002,-115.677969
13839.3459,0.000003,-111.866178
13840.0512,0.000002,-113.526829
13840.7564,0.000001,-118.117073
13841.4617,0.000001,-122.904942
13842.1670,0.000002,-114.095149
13842.8722,0.000002,-115.270920
13843.5775,0.000001,-120.290569
13844.2827,0.000003,-111.234849
13844.9880,0.000001,-120.983120
13845.6933,0.000002,-115.182717
13846.3985,0.000002,-112.797745
13847.1038,0.000001,-118.278329
13847.8091,0.000002,-113.912939
13848.5143,0.000002,-112.268661
13849.2196,0.000001,-117.431392
13849.9248,0.000002,-115.372432
13850.6301,0.000002,-113.764544
13851.3354,0.000001,-118.319656
13852.0406,0.000002,-112.823498
13852.7459,0.000001,-122.595136
13853.4511,0.000001,-119.069164
13854.1564,0.000001,-119.925678
13854.8617,0.000001,-119.077088
13855.5669,0.000001,-122.856028
13856.2722,0.000001,-117.182034
13856.9775,0.000001,-120.868480
13857.6827,0.000001,-118.779537
13858.3880,0.000001,-121.130536
13859.0932,0.000001,-120.654860
13859.7985,0.000001,-121.853296
13860.5038,0.000001,-125.633196
13861.2090,0.000002,-115.333827
13861.9143,0.000002,-113.622131
13862.6195,0.000002,-116.157487
13863.3248,0.000002,-114.270458
13864.0301,0.000002,-115.012931
13864.7353,0.000001,-125.729397
13865.4406,0.000001,-117.343808
13866.1458,0.000003,-111.943681
13866.8511,0.000002,-114.741645
13867.5564,0.000002,-114.287533
13868.2616,0.000003,-111.537434
13868.9669,0.000002,-115.798693
13869.6722,0.000001,-118.209116
13870.3774,0.000003,-109.284736
13871.0827,0.000003,-110.884686
13871.7879,0.000001,-119.083116
13872.4932,0.000004,-107.082206
13873.1985,0.000003,-110.036344
13873.9037,0.000001,-116.898023
13874.6090,0.000004,-108.259694
13875.3142,0.000003,-110.246773
13876.0195,0.000002,-115.927835
13876.7248,0.000003,-110.461302
13877.4300,0.000004,-108.759760
13878.1353,0.000002,-114.609661
13878.8406,0.000002,-112.627041
13879.5458,0.000003,-110.800841
13880.2511,0.000003,-109.658549
13880.9563,0.000001,-125.719368
13881.6616,0.000004,-108.271990
13882.3669,0.000004,-107.702435
13883.0721,0.000001,-117.512363
13883.7774,0.000003,-111.333081
13884.4826,0.000005,-106.184212
13885.1879,0.000003,-111.079400
13885.8932,0.000002,-112.710444
13886.5984,0.000005,-105.781814
13887.3037,0.000003,-110.005012
13888.0090,0.000002,-113.394683
13888.7142,0.000005,-105.673620
13889.4195,0.000004,-108.392872
13890.1247,0.000002,-113.580579
13890.8300,0.000005,-105.554756
13891.5353,0.000005,-105.826856
13892.2405,0.000003,-110.985015
13892.9458,0.000005,-106.871925
13893.6510,0.000005,-106.446845
13894.3563,0.000003,-110.896832
13895.0616,0.000003,-109.614503
13895.7668,0.000005,-105.895667
13896.4721,0.000004,-108.232226
13897.1774,0.000003,-109.979131
13897.8826,0.000004,-107.104040
13898.5879,0.000004,-108.506954
13899.2931,0.000001,-116.737667
13899.9984,0.000004,-108.666103
13900.7037,0.000004,-107.961677
13901.4089,0.000002,-113.901208
13902.1142,0.000004,-109.047898
13902.8194,0.000004,-108.094842
13903.5247,0.000002,-115.852309
13904.2300,0.000003,-111.928557
13904.9352,0.000004,-108.388584
13905.6405,0.000001,-117.332872
13906.3458,0.000002,-114.030149
13907.0510,0.000005,-106.842374
13907.7563,0.000002,-112.520504
13908.4615,0.000003,-110.653216
13909.1668,0.000005,-105.933223
13909.8721,0.000002,-113.636680
13910.5773,0.000003,-111.046373
13911.2826,0.000004,-107.404096
13911.9878,0.000003,-111.747091
13912.6931,0.000003,-109.521130
13913.3984,0.000005,-105.516950
13914.1036,0.000002,-113.218590
13914.8089,0.000004,-109.077647
13915.5142,0.000004,-107.280182
13916.2194,0.000002,-116.054715
13916.9247,0.000003,-109.526920
13917.6299,0.000003,-109.174802
13918.3352,0.000001,-116.854817
13919.0405,0.000002,-113.218125
13919.7457,0.000004,-108.999083
13920.4510,0.000001,-120.682571
13921.1562,0.000002,-112.733588
13921.8615,0.000003,-111.637383
13922.5668,0.000002,-116.240278
13923.2720,0.000002,-114.155869
13923.9773,0.000004,-108.380160
13924.6826,0.000002,-113.178646
13925.3878,0.000003,-111.351156
13926.0931,0.000004,-108.215367
13926.7983,0.000002,-116.311115
13927.5036,0.000004,-108.556867
13928.2089,0.000004,-107.233079
13928.9141,0.000001,-117.424149
13929.6194,0.000004,-107.271960
13930.3246,0.000005,-106.272669
13931.0299,0.000001,-119.738078
13931.7352,0.000005,-106.166429
13932.4404,0.000004,-107.130204
13933.1457,0.000001,-118.445304
13933.8510,0.000005,-106.514852
13934.5562,0.000003,-109.696792
13935.2615,0.000002,-113.810601
13935.9667,0.000005,-105.634967
13936.6720,0.000003,-111.028452
13937.3773,0.000003,-111.884229
13938.0825,0.000004,-108.576775
13938.7878,0.000002,-112.176548
13939.4930,0.000002,-112.190330
13940.1983,0.000003,-110.584399
13940.9036,0.000002,-112.967902
13941.6088,0.000003,-110.453480
13942.3141,0.000004,-108.013172
13943.0194,0.000003,-111.052263
13943.7246,0.000002,-113.368634
13944.4299,0.000003,-110.882170
13945.1351,0.000001,-116.967254
13945.8404,0.000002,-115.963567
13946.5457,0.000004,-107.306949
13947.2509,0.000002,-112.113299
13947.9562,0.000003,-110.239461
13948.6614,0.000006,-105.070348
13949.3667,0.000002,-112.489548
13950.0720,0.000002,-113.157441
13950.7772,0.000005,-106.728582
13951.4825,0.000003,-112.019896
13952.1877,0.000002,-113.612856
13952.8930,0.000006,-104.707244
13953.5983,0.000004,-109.094304
13954.3035,0.000002,-113.621767
13955.0088,0.000005,-105.536155
13955.7141,0.000003,-110.893330
13956.4193,0.000002,-114.104004
13957.1246,0.000005,-105.402279
13957.8298,0.000005,-106.021018
13958.5351,0.000002,-114.688321
13959.2404,0.000005,-106.692115
13959.9456,0.000005,-106.607276
13960.6509,0.000003,-110.594102
13961.3561,0.000004,-108.004436
13962.0614,0.000005,-106.312014
13962.7667,0.000003,-109.250564
13963.4719,0.000002,-112.079311
13964.1772,0.000006,-105.029644
13964.8825,0.000004,-109.002316
13965.5877,0.000003,-111.306310
13966.2930,0.000003,-110.162876
13966.9982,0.000005,-105.665320
13967.7035,0.000003,-110.698916
13968.4088,0.000003,-110.092697
13969.1140,0.000007,-103.168027
13969.8193,0.000004,-107.742113
13970.5245,0.000003,-110.039983
13971.2298,0.000008,-102.436539
13971.9351,0.000005,-105.651350
13972.6403,0.000003,-110.888986
13973.3456,0.000009,-101.131169
13974.0509,0.000007,-103.531564
13974.7561,0.000003,-111.361328
13975.4614,0.000008,-101.947942
13976.1666,0.000005,-105.587133
13976.8719,0.000002,-114.569775
13977.5772,0.000006,-103.939941
13978.2824,0.000004,-107.959917
13978.9877,0.000002,-113.634113
13979.6929,0.000006,-105.037643
13980.3982,0.000003,-109.329850
13981.1035,0.000003,-111.423962
13981.8087,0.000005,-105.863732
13982.5140,0.000002,-115.456623
13983.2193,0.000003,-111.573388
13983.9245,0.000004,-108.734109
13984.6298,0.000001,-122.108429
13985.3350,0.000004,-107.990432
13986.0403,0.000004,-108.408956
13986.7456,0.000001,-121.136605
13987.4508,0.000003,-109.423456
13988.1561,0.000003,-110.989279
13988.8613,0.000001,-125.410146
13989.5666,0.000002,-112.922498
13990.2719,0.000001,-120.642367
13990.9771,0.000001,-121.790188
13991.6824,0.000001,-123.959701
13992.3877,0.000000,-127.238026
